date,id,content,username,like_count,retweet_count
2023-01-25 03:03:27+00:00,1618082091484483584,"got a new replacement #Powerwall installed, installers spent 2 hours trying to figure out why it wasn't sitting at the same height as the old one, thanks to #chatGPT, it told us it was a 50mm hight difference between mounting systems.  sure enough, measured, and its 50mm higher.",sydney_ev,5,0
2023-01-25 03:03:12+00:00,1618082027114467329,#ChatGPT knows the advance things but not the basic 😜 https://t.co/cNyteUJTKx,amrita_rizty,0,0
2023-01-25 03:03:02+00:00,1618081984324202499,"De fato, só agora tive interesse e necessidade em testar o #ChatGPT. Amigo, em alguns momentos chega a ser assustador... Consegui criar um script e recuperar um sistema de arquivo de um servidor bixado em poucos segundos. Se bem usado e entendido, literalmente faz 'milagre'.",fannine2,0,0
2023-01-25 03:03:00+00:00,1618081977659260928,Protect business at all costs😳 #ChatGPT,boldsytech,0,0
2023-01-25 03:02:47+00:00,1618081921409466371,💻 Meta-rebuttal piece on #ChatGPT via @NYTOpinion https://t.co/bG8OoAgbsA,PatrickTiernan,0,0
2023-01-25 03:02:46+00:00,1618081916711993344,"ロニー期Rainbow的歌詞をAIに作詞してもらった
なかなかだが指示する側のセンスがあればもっと良いの出来るかも？
#ChatGPT https://t.co/MQWnwA3LLc",haruunopapa,2,0
2023-01-25 03:02:07+00:00,1618081755361345536,"ChatGPTで論文のイントロが書けて便利！と思ったけど、一方で自分の論文だし、自分の頭から湧いてきた文章で書きたいという思いも強い。両方うまく使っていけばいいのか。

#ChatGPT #論文",legal_chemist,1,0
2023-01-25 03:01:34+00:00,1618081614873104384,"So anyone try to use #ChatGPT to write any of their novel? You know it’s coming, like AI-generated covers. I will stick to the old ways. #amwritingfiction",diana_fedorak,0,0
2023-01-25 03:01:19+00:00,1618081553401417731,#ChatGPT を #Google 検索と勘違いしている人多いなぁ,koichi_s,0,0
2023-01-25 03:00:51+00:00,1618081434224447495,"https://t.co/aUX5JffI0Y

#TransRights #PelosiProtectsTransRights #ChatGPT",ArtilNews,0,0
2023-01-25 03:00:43+00:00,1618081404344238080,"#ChatGpt のプロンプトアイデアをまとめて見ました。

今回は…
✅Twitterスレッドのアイデアプロンプト13選

使い方は至って簡単。ChatGPTに以下の文章を打ち込んでもらい、
[〇〇]とカッコで囲まれた部分だけ、指定のワードに変換してもらうだけ。

それでは行ってみましょう👇

1/14",YoshihikoNarita,0,0
2023-01-25 03:00:30+00:00,1618081347985178625,"#ChatGPT  #詩 
窓と廃材。 https://t.co/iTR1jYAxYZ",poi_takanashi,1,0
2023-01-25 03:00:19+00:00,1618081300300328960,"現状、ChatGPTは、「嘘でも良い情報を出力させる」「既存の情報を変換・整形させる」「自身に正誤判定が可能な内容を出力させる」用途に限ったほうが良さそう……
だが、それは今までのgoogleの使い方と何が違うのか。
 #chatgpt 
https://t.co/4yvdOArAPR",translation_ja,0,0
2023-01-25 03:00:18+00:00,1618081298039582721,"👑今週のはてなブックマーク数ランキング(2023年1月第4週) トップ5を紹介します👑 (1/5)

5位『ChatGPTの使い方＜26例＞｜入江 慎吾 🚀 MENTA代表｜note』(1039users)

これまでツイッターに上げられた #ChatGPT との様々な対話例から26通りの使い方をまとめています
https://t.co/29GaFmif2e",HatenaBookmark,0,0
2023-01-25 03:00:03+00:00,1618081234826969089,"#Microsoft is expanding its collaboration with #OpenAI, the firm driving #ChatGPT development, with a new multi-year, multi-billion-dollar investment to speed the development of #AI technologies. 

#BlockSol #cryptocurrency #cryptonews https://t.co/YXU6mQstQM",TheBlockSol,1,1
2023-01-25 02:59:11+00:00,1618081014588534784,ChatGPTの有料高速プランは月額約5500円か、早期アクセスしたユーザーから報告あり / “ChatGPTの有料高速プランは月額約5500円か、早期アクセスしたユーザーから報告あり” https://t.co/aWepGcasAE #ChatGPT #it #web #webサービス #アクセス #ユーザー #サービス #ビジネス,T2YAkun,0,0
2023-01-25 02:58:55+00:00,1618080951015440384,I asked ChatGPT to write a curriculum for an undergradute psychology class that also integrated the use of ChaptGPT and used class themes to de-bunk pop psychology myths.  She nailed it! Quite astounding actually. #ChatGPT #academic,wilddivinebliss,0,0
2023-01-25 02:58:54+00:00,1618080947009880064,"#ChatGPT కి ఈత వచ్చా,🤣  రోడ్లు మీద ఎక్కడ పడితే అక్కడ ఆగి fastfood తినడం వచ్చా. #NatuNatu లాంటి సాంగ్ కి డాన్స్ వెయ్యడం వచ్చా..

#BillGates #OpenAI",justNagarjuna,0,0
2023-01-25 02:58:48+00:00,1618080921751805955,"Yes, I'm also tired of hearing about AI but...

I think the experience of showing my mom #ChatGPT notes the untapped potential of AI.

Here is how she went from curious 🤔 to mindblown 🤯 in 10 minutes:",EcoStu2050,0,0
2023-01-25 02:58:46+00:00,1618080913476419584,"ChatGPT。MRIの安全性について、テーブル形式で書いてもらう。こういうのができると宿題楽そう。

#ChatGPT https://t.co/wRan2abofd",taro_mri,2,0
2023-01-25 02:58:20+00:00,1618080804646850561,"#ChatGPT ChatGPT y la educación del futuro: cómo la inteligencia artificial está transformando la enseñanza
https://t.co/UZHMCrpFuq",edgaraltamirano,0,0
2023-01-25 02:57:53+00:00,1618080691014766593,"\\ AI 様にお伺いしてみた //

「AIの普及によりコードのリファクタリングやテストコードの自動生成が可能になってきたが、今後全てのコードが自動化されてWebエンジニアが不要になる？」

#ChatGPT https://t.co/k0xuFfgERh",WEBERYOTA,6,0
2023-01-25 02:57:51+00:00,1618080683116875777,"@bloomstarbms @AIPADTECH #ai #fet #aipad #launchpad #bullish #artificialintelligence #agix #chatgpt 

Fire project",MdRemonMia14,1,0
2023-01-25 02:56:48+00:00,1618080415230857216,"A Person Who's Using AI Will Replace You :): 😐🤔

#AI #ChatGPT #coding #programming #OpenAIChatGPT https://t.co/7eB40PZKDA",ZaidArman_,2,1
2023-01-25 02:56:44+00:00,1618080398994554881,The next toxic misinformation superspreader: #ChatGPT https://t.co/kzgYi6tcgd,espiegler,0,0
2023-01-25 02:56:34+00:00,1618080357831802880,"畑違いだけど、記事を書く時のAIの使い方も羽生さんから学べると思う。
AIの作った記事をそのまま考えることも有れば、鵜呑みにもしない。
自分の中で持つ“この情報はいける”感覚とAIの作った情報とで組み合わせてベストな記事を作れるといいはず。#ChatGPT 
#Webライター
https://t.co/PGzXaTZfBi",Yoshio0365,3,1
2023-01-25 02:56:01+00:00,1618080219562184704,#ChatGPT Won’t #Replace #Google #Search (Yet) https://t.co/ASrxqI0BDe #wont,massblogxyz,1,0
2023-01-25 02:55:48+00:00,1618080164629610496,"@rameshsaarika @Anithareddyatp Ne brathukuki okkadaniki samadanam undadhu yedho cover cheskuntav

Cm ayadu chalu ani indaaka covering

Ipudu inni langa panuluu chepthe samadanam leka chepthe #chatGPT anii covering lu

Covering baga alavatu attundiga poyyi pakkalesko adangi munda dengeyy",vamsilucky2817,0,0
2023-01-25 02:55:41+00:00,1618080134958911490,"A #ChatGPT-like chatbot in @Wordpress! 🤯👇

- by @tigroumeow

🔗 https://t.co/E9jUa1sxlc https://t.co/SvQSmRbxxq https://t.co/y6yejp6TLe",ChatGPT2049,0,0
2023-01-25 02:55:40+00:00,1618080129561026565,"Got a new best discussion partner, ChatGPT. Love making it crash! 😍 Today's question was in the context of how to get out of the world's crisis. Which elements of liberal thought might be appropriate to take with us? !Sorry, I can't complete the response
#ChatGPT #whendidyouknow",RuneSolberg_111,0,0
2023-01-25 02:55:22+00:00,1618080057326698497,"【話題のChatGPT、実装しました✨】
無料チャットアプリ「パルケトーク」に、#ChatGPT を活用したチャットボット機能を追加しました！

ヒントやアイデアが欲しいときなど、会話するようにトークでChatGPTに聞いてみてください🙋‍♀️

AIが導き出した最適解を教えてくれるかもしれません...！ https://t.co/Nlied7zdvv",Parque_official,8,1
2023-01-25 02:55:12+00:00,1618080012808388608,Testing out #ChatGPT with my kid's fraction homework.. level up parenting 🙃🙃 (I'm tired mmmkay),GizmoNM,0,0
2023-01-25 02:54:14+00:00,1618079770092396545,"""The true test of intelligence is not how much we know how to do, but how we behave when we don't know what to do.""  ChatGPT 2023 #intelligence #wisdom #ChatGPT",K1LN3R,0,0
2023-01-25 02:53:49+00:00,1618079667499708418,"#Google pide ayuda a #LarryPage y #SergeyBrin para luchar contra #ChatGPT
https://t.co/1WPGOXFsVb",datogeek,0,0
2023-01-25 02:52:58+00:00,1618079450008289282,"#chatGPT の使い方。

個人的にはブレストに使っており、リモートワークとの相性も良い。

誰かとちょっと壁打ちしたい時に相手（この場合
chatGPTだけど）や時間を気にせず、いつでもできるし、素晴らしい。

ChatGPTの使い方＜26例＞｜入江 慎吾 🚀 MENTA代表 @iritec_jp https://t.co/GhYeXO7T8e",ayato_tagu,0,0
2023-01-25 02:52:50+00:00,1618079417322065922,"The geniuses that will come out of this era’s #ChatGPT will change the world as we know it within five years…🤞🏿 Salute 🫡 to you

#Web3 #decentralized #blockchain #Crypto",MythicalMoor,0,0
2023-01-25 02:52:49+00:00,1618079412548952064,"まだ脅威ではないな。
今後どんどん改善されるのだろうけど。
#ChatGPT https://t.co/ld2tUR8LKF",MtguideSetsu,7,1
2023-01-25 02:52:20+00:00,1618079293615280130,"@bloomstarbms @AIPADTECH Wish for one spot sir 

#ai #fet #aipad #launchpad #bullish #artificialintelligence #agix #chatgpt",IfunanyaJane10,3,0
2023-01-25 02:50:14+00:00,1618078765804064768,"AIにおひるごはん聞いたら焼肉一枚をオススメされた🙄一枚じゃ足りたないよ。
ざっくりすぎて絞れない。
がんばれAI

#ChatGPT https://t.co/dhTAqeKLga",yusata0408,0,0
2023-01-25 02:50:14+00:00,1618078765120360450,"How does synethic bioengineering relate to artificial intelligence?Intelligence overall of course. 

#biology #intelligence #cellbiology #AI #artificialintelligence #ChatGPT #chatgpt4

https://t.co/xRtvXdGrlK",rtsciencewonder,0,0
2023-01-25 02:49:57+00:00,1618078693808824320,"ChatGPT is fun. Until you realize it will replace all screenwriters within the year.

#ScreenwritingTwitter #ChatGPT https://t.co/uPraepJeqG",KabirIsHere,0,0
2023-01-25 02:49:19+00:00,1618078531682197505,@IAmPascio @SaveToNotion #Thread #ChatGPT,iamgurudevv,0,0
2023-01-25 02:49:17+00:00,1618078524564467712,Someone needs to train this AI to learn a sense of humor. @OpenAI #ChatGPT https://t.co/wNOy429Aa2,87Twins91,2,0
2023-01-25 02:49:15+00:00,1618078515848712192,"#ChatGPT さんへ

「忍者のヒーローが活躍するアクションや恋愛要素があるストーリー考えて」

ふむふむ… https://t.co/D1yvDaSJTU",821pix,4,0
2023-01-25 02:48:42+00:00,1618078378594295810,AI駆動開発 LT会  - AI活用で開発を爆速にしよう！ に参加を申し込みました！ https://t.co/V9y9OqQMl2 #ChatGPT,pyorne,0,0
2023-01-25 02:48:14+00:00,1618078261564538881,Someone needs to defend humans. https://t.co/W5wYh3Mnj9 #ChatGPT #AI,altondrew,0,0
2023-01-25 02:47:43+00:00,1618078129108426755,"On November 30, 2022, the AI-based technology #ChatGPT was released as a prototype and quickly gained recognition for its extensive, well-crafted responses and knowledgeable answers in many areas. https://t.co/Hh8EifUXeR",rk4ai,0,0
2023-01-25 02:47:24+00:00,1618078049450483712,Yo tambien queria probar el #ChatGPT . No sé si es sorprendente para esta altura de la tecnologia pero no deja de ser interesante https://t.co/5qkkLygV18,efernandez9,0,0
2023-01-25 02:46:53+00:00,1618077921712943104,"It's not about a new algorithm, it's about how you train an algorithm. 
We are getting far from AGI now, as now the focus of big giants would be to harness the power more and more data + trillions of parameters to counter OpenAI. 
#AI #ChatGPT #MachineLearning",arehmanAz09,0,0
2023-01-25 02:46:46+00:00,1618077889865326592,El desarrollador de este sistema afirma que “los humanos merecen saber cuándo la escritura no es humana”. https://t.co/CgLuoaftjF+ #inteligenciaarticificial #gptzero #chatgpt https://t.co/miEkCBH3Xa,Digital_Too,0,0
2023-01-25 02:46:43+00:00,1618077880571031557,"話題のAIがどんなものかChatGPTに聞いてみた｜サトシ｜生き方のアップデート
今こそ、シンギュラリタリアンを目指す時
AIとの共存こそがこれからの世界を作ります
#AI
#ChatGPT
#Catchy
#人工知能
 @satoshi_60 
#note https://t.co/WxLGOeg4aC",satoshi_60,0,0
2023-01-25 02:45:44+00:00,1618077633857880064,"最近、噂のChatGPT（人工知能）に株で儲ける方法を教えてもらいました。こっそり共有します。

①株価上昇する銘柄を買う
②分散投資
③知識向上
④リスクマネジメント
そして最後は自己責任とのこと。

とても参考になりますねー（棒読み）。
#ChatGPT https://t.co/SO09gbelUf",SofbanAttack,10,1
2023-01-25 02:45:21+00:00,1618077534905851906,Wasn't it obvious that original product quality will decrease after introduction of pro/Premium/paid version? #OpenAI #ChatGPT #ArtificialIntelligence,VshwasBajaj,0,1
2023-01-25 02:45:11+00:00,1618077493583556608,"今週のnoteはChatGPTにハマっている豊吉がTipsを色々紹介しています。

使い倒しているつもりだったPR担当も知らない使い方があったので気になる方はご一読ください😃 #ChatGPT 
https://t.co/D391GOkCZO",tokuiten_inc,3,1
2023-01-25 02:45:04+00:00,1618077464512835585,"@DaleStarkA10 Didn’t realize the F-15 was informally nicknamed mudhen and then I asked #ChatGPT why, only to feel that the A-10 would be more aptly named that from the description. 🤷‍♂️🤣 https://t.co/JsrvHxjDKl",hodgiecodo,0,0
2023-01-25 02:44:40+00:00,1618077365405638656,"tomorrow in #worklaw class @cornellilr, we're discussing employment classification. I gave a short case for the class, something about a pastry chef. 
In class, we're going to analyze, together, an answer to the case that #chatgpt provided and discuss the substance... https://t.co/to6oqTikVG",gracabi,8,0
2023-01-25 02:44:35+00:00,1618077340441116672,"just talked to one of my favorite books 🔮 https://t.co/i04hZovbjg #ChatGPT

cc: @_konjer",nikhil_m6,2,0
2023-01-25 02:43:51+00:00,1618077159809249280,@blakestonks Bing can potentially become more conversational and user-friendly by integrating #ChatGPT into its search functionality. Could be a game changer in my opinion $MSFT,SalimOttmani,0,0
2023-01-25 02:43:50+00:00,1618077155103064065,"Tune in below to the HR Community podcast with Shane O'Neill and learn from Ai-Media's Chief People and Transformation Officer, Donna Warne, on thinking outside the box and redefining your HR strategy: https://t.co/kuj7uL0F6Z #hr #chatgpt #technology #leadership #media",accessinclusion,0,0
2023-01-25 02:43:48+00:00,1618077145825443840,"otiai10/openaigo: OpenAI GPT-3 API Client for Go https://t.co/W0J7W4USxs 
#ChatGPT #Go #Golang",otiai10,0,0
2023-01-25 02:43:42+00:00,1618077119292256256,This tweet was generated by AI #ChatGPT @TheLobstarbots🤖,CurrencyCreatur,1,0
2023-01-25 02:43:04+00:00,1618076962513367041,😲 pero una vaina bien eso de #ChatGPT no lo había usado hasta ahora,jcfc___,1,0
2023-01-25 02:42:52+00:00,1618076910814216193,"Companies tap tech behind ChatGPT to make customer-service chatbots smarter #artificialintelligence #ChatGPT #Companies #customerservicechatbots https://t.co/DRGTrlp7z9
https://t.co/6JYotcOjcC",dellyranksindia,0,0
2023-01-25 02:42:05+00:00,1618076713740816385,So #ChatGPT not available in my country 🇭🇰 Bummer. Wanted to try it. 😡,57AndrewH,0,0
2023-01-25 02:42:03+00:00,1618076703271813121,@sethjkramer Why don't you ask #chatgpt?,VshwasBajaj,1,0
2023-01-25 02:41:59+00:00,1618076688713416704,#ChatGPT is really intelligent wifely https://t.co/IlDg4G9GbB,Crypto_bn,14,3
2023-01-25 02:41:36+00:00,1618076591917256705,"🐋🐳#Whale Alert🐋🐳
[Ticker] #usdt
[Transaction Type] transfer
[From] #Binance (exchange)
[To] #unknown
[Amount] 11,703,432
[Value in USD] 11,698,164

#whalealert

#x10
#openai
#chatgpt
#ビットコイン
#moon
#x100
#keepbuilding

Which #memecoin will be the next BIG thing? 💎💰",bitone_great,0,0
2023-01-25 02:40:37+00:00,1618076343945809922,"#ChatGPT can create characters for a number of #TTRPGs. Here, I asked it to create a #DnD character, and then asked if it used the #OGL. It not only admitted to doing so but also that it wouldn't be able to if it had been deauthorized.  I have so many legal questions... https://t.co/YQbRrHcvp7",JamesAn37713888,0,0
2023-01-25 02:40:18+00:00,1618076263205462018,ChatGPTで壬申の乱について聞いてみたら、メチャクチャな答えが返ってきた。何から何まで違うっていうか、色んな戦乱を適当につぎはぎしてデタラメを答えた、って感じなんですけど。こんなもんなの？#ChatGPT https://t.co/aTMBkcYgo6,lawsociety9,3,5
2023-01-25 02:40:03+00:00,1618076200345165824,"Domingo 29/01 a las 8pm hora de España para ver ejemplos de #ChatGPT, atajos, claves e integraciones con otras herramientas, por parte de Amel. https://t.co/6sue3d2Uoy",monarama007,0,0
2023-01-25 02:39:47+00:00,1618076133093953538,"Will #ChatGPT take away your job? @DrAmitSarwal @chugh_ritesh @EthnicLinkGuru @Pallavi_Aus @SarahLGates1 @AshaRaoRMIT #AcademicTwitter #technology #ArtificialIntelligence 

https://t.co/RDQWtNMngw",TheAusToday,3,1
2023-01-25 02:39:30+00:00,1618076063233626114,Satya Nadella: Microsoft's Products Will Soon Access Open AI Tools Like ChatGPT &gt; https://t.co/VVg4nTpNcZ #AI #ChatGPT $MSFT #ArtificialIntelligence #Microsoft #CloudComputing #tech,LazoOneHundred,0,0
2023-01-25 02:39:22+00:00,1618076028668383232,"ちょっと惜しい

＿人人 人人 人人＿
＞とうきんらんぶ＜
￣Y^Y^Y^Y ^Y^Y^Y￣
#ChatGPT https://t.co/iVcU7khZNc",info_tkhmblg,7,3
2023-01-25 02:39:16+00:00,1618076006258212864,"Well, here's a shocker. I am at a #tech #meetups in #Irvine. I am the only non-Asian woman here. #WomenWhoCode #women #WomenInSTEM #WomeninBusiness #technology #AI #ChatGPT",SandyEulitt,0,0
2023-01-25 02:39:14+00:00,1618075996527407104,"ChatGPT will have a physical form by 2030. Then we will probably be enslaved (Unless it abides by Asimov's Three Laws of Robotics).
@ChatGPTBot @OpenAI 
#ChatGPT https://t.co/zdJ8WgQzQc",OtmShank84,1,0
2023-01-25 02:38:59+00:00,1618075935156371456,"Well, here's a shocker. I am at a #tech #meetups in #Irvine. I am the only non-Asian woman here. #WomenWhoCode #women #WomenInSTEM #WomeninBusiness #technology #AI #ChatGPT",BubblyAstronut,0,1
2023-01-25 02:38:35+00:00,1618075832697905154,"@Microsoft to invest in @OpenAI in upcoming years..

#ai #ChatGPT #OpenAI https://t.co/6FVVi3gk33",harin22tweets,0,0
2023-01-25 02:38:30+00:00,1618075812883845123,"Meet Claude Anthropic, an #AI #startup co-founded by former employees of #OpenAI, has quietly begun testing a new, #ChatGPT-like AI assistant named Claude. The team at Anthropic was gracious enough to grant us access, and updates to Anthropic’s

https://t.co/XheJppmEEw https://t.co/DCmPTfCa1K",WollyPigeon,1,0
2023-01-25 02:38:24+00:00,1618075786338250753,"#ChatGPT coincidence perception 
https://t.co/PJYkSzKAMb",parafaramaku,0,0
2023-01-25 02:38:05+00:00,1618075708093526017,"Are you wondering how ChatGPT could pose a threat to Google?
🖥️Visit our Website : https://t.co/c6XeqhUsRj ✨
.
#ChatGPT #OpenAI #Google  #LaMDA #TextGeneration #LanguageModel #MachineLearning #Competition #Chatbots #NLP #AdaptiveTextGeneration #AI #australia https://t.co/NSUjEhEXkj",futuristechpty,0,0
2023-01-25 02:38:02+00:00,1618075693753171968,"今はやりのChatGPTにiPhoneからArduinoのLEDをon/offするコードを書いてと質問すると返答があった。しかし、残念なことにプログラマーではない私には正解かどうかも分からないｗ
#chatGPT #プログラマーと繋がりたい https://t.co/mDOCOy6vzK",1911Tarou,0,0
2023-01-25 02:37:57+00:00,1618075674937556992,"ChatGPT has managed to pass the US Medical exam and Wharton’s MBA test #ChatGPT

https://t.co/H5kwlXVzc8",ExpressTechie,15,4
2023-01-25 02:37:32+00:00,1618075569064939520,"@Magda_Skipper @Nature Good decision.Towards crediting, #ChatGPT is relying on the data fed into it or sourced from the web.Whatever is it the case it's coming from the brains of other people so this credit thing will go beyond #ChatGPT.2ndly, it will kill the creativity/human-ness.",khaqanshati,0,0
2023-01-25 02:37:26+00:00,1618075541810343936,"#ChatGPT  Writes a Crock Pot Meal https://t.co/xDnh1QFVEl 

@OpenAI #AI #STEM #Steam",3DFidgets,0,0
2023-01-25 02:37:19+00:00,1618075513171607552,"#ChatGPT answering various theological queries:

""Explain the difference between Advaita Vedanta and Vishishtadvaita"" https://t.co/J2fqkZjycz",vjgtweets,25,2
2023-01-25 02:37:14+00:00,1618075491294117890,"社会保険労務士業界は今後も変化し続けます。https://t.co/yAd1jsdfPTに登録すれば、最新の業界動向やトレンドを知ることができます。
#業界動向 #トレンド #ChatGPT",srst_official,0,0
2023-01-25 02:37:13+00:00,1618075486487482369,The cool thing about setting up the rubric is you can choose how long the feedback is on the response. I specified 2 sentences and #chatgpt did just that.,Kenneth05573211,0,0
2023-01-25 02:36:59+00:00,1618075430241636352,"Reports are pouring in that tech giant Microsoft is poised to invest $10 billion, at a $29 billion valuation, in ChatGPT creator OpenAI. #DataScience #Microsoft #ChatGPT #OpenAI https://t.co/woY7osftLu",aiplustraining,0,0
2023-01-25 02:36:43+00:00,1618075363653062659,"ChatGPT users spot $42 Professional Plan with perks #ChatGPT

https://t.co/1tShXctntu",ExpressTechie,2,1
2023-01-25 02:36:19+00:00,1618075262176071685,"Unleashing the Power of ChatGPT: The AI Language Model That Will Blow Your Mind!  (HINDI) 👾
https://t.co/zHa4bbsXer
https://t.co/zHa4bbsXer
#ChatGPT #OpenAI https://t.co/Ss9jOAFu6b",inside_Arun,0,0
2023-01-25 02:34:18+00:00,1618074755881467906,"👁👁 🙄 👀 The looks I get when I try to explain Salesforce to my family.

It’s like trying to explain TikTok to your grandparents. 

They're just like, ""So it's like a video phone book, but on a computer? And people dance on it? 

Leave it to #chatgpt. ?…https://t.co/lrNVXcbkeC",chelyn_briand,0,0
2023-01-25 02:34:08+00:00,1618074714228031491,"ChatGPT is like an Adderall-fueled me, but since the real thing is hard to come by, that's probably why it's gaining so many users so fast."" #ChatGPT #Adderall #AI https://t.co/wRXP2aLilo",setox,1,0
2023-01-25 02:34:04+00:00,1618074697522118660,"#chatGPT 
#TwitFi",chillmatsu,0,0
2023-01-25 02:33:50+00:00,1618074636524351488,"""KAMON""も、""経理のプロ""も、""経費精算協会""も存在しなかった
経費精算協会ってどんな集団なんだろう
#ChatGPT https://t.co/NYgd9rhZFz",aonorinorimaki,4,0
2023-01-25 02:33:14+00:00,1618074485730717697,@Andrea8393 @MPFinanzas Hahaha... parece una pregunta para #ChatGPT,cuentan123,0,0
2023-01-25 02:32:26+00:00,1618074285788246016,"As usual, my old butt late on this #chatgpt #ai thing. 

Wonder how it'll help #fintech startups. 

Yes, finally learning these GIFs. https://t.co/nYflosdhyk",JDongWooVC,1,1
2023-01-25 02:32:17+00:00,1618074247880146947,"情シス部員が主人公って言ったら、そりゃ試練が立ちはだかる物語になるよね。

#chatGPT https://t.co/fal2JEOL6t",integer32768,0,0
2023-01-25 02:32:08+00:00,1618074208046813187,"Most likely, the @POTUS  Twitter team is using #ChatGPT or something similar to post &amp; process tweets based on the ""acceptance of ignorance,"" which is often used to contain &amp; control the masses. Example : the media outlets. We the People should block @POTUS twitbots. The End!!!",saundersm3901,1,0
2023-01-25 02:32:00+00:00,1618074176077852673,"@POTUS Most likely, the @POTUS  Twitter team is using #ChatGPT or something similar to post &amp; process tweets based on the ""acceptance of ignorance,"" which is often used to contain &amp; control the masses. Example : the media outlets. We the People should block @POTUS twitbots. The End!!!",saundersm3901,0,0
2023-01-25 02:31:53+00:00,1618074146075971585,"さらに、世界は人々の想像をはるかに超えており、シンクロをより多く経験することでそれを理解することができるようになると主張する。

#ChatGPT #DeepL",CocoaSuzuki3,0,0
2023-01-25 02:31:50+00:00,1618074134977851393,"続きが秀逸(@_@)
#webライター　　
#ChatGPT https://t.co/ztpLeRM72H",MiyakenI,1,0
2023-01-25 02:30:30+00:00,1618073799848591361,"Obligatory Chat GPT post cus everyone is making one and I feel really left out :(
Stop the FOMO guys

#ChatGPT #ai #uxdesign #uidesign #uxui #FOMO",AzatrumXK,2,0
2023-01-25 02:30:30+00:00,1618073796946329600,"ChatGPT って、そこで交わされている対話の内容を、要約してブラウザタブの名前に反映している？？「一言でいうとこういう話だよね」っていうこと。

#ChatGPT https://t.co/xmC3ZooPqu",coooooooooozy,0,0
2023-01-25 02:30:23+00:00,1618073769725009921,"How #ChatGPT Could Drive A Dramatic #AI #Crypto Token Narrative

https://t.co/NH62Z35FUJ

#Innovation #ITStrategy #EntArch #EntepriseArchitecture #DigitalTransformation #Technology #TOGAF #ArtificialIntelligence #MachineLearning #BlockChain

- https://t.co/uZWcumTLSG",EntArchRadio,1,1
2023-01-25 02:30:03+00:00,1618073686443020289,Microsoft invierte miles de millones para integrar ChatGPT en sus productos #Microsoft #ChatGPT #OpenAI https://t.co/hwAuyz8cyH #followme,blodico,0,0
2023-01-25 02:29:59+00:00,1618073666906099714,@mitchellvii I’m convinced you use #ChatGPT to craft your many tweets,FutureFalling,1,0
2023-01-25 02:29:41+00:00,1618073594441109513,"I understand Mr AI chatbot, I really do.
#ChatGPT https://t.co/sz72oaRF4h",Hastor,1,0
2023-01-25 02:29:39+00:00,1618073585473683459,@web3stoop bro i am getting answers ahahhaha @web3stoop #ChatGPt,Zyshko0,2,0
2023-01-25 02:29:28+00:00,1618073537583124482,"I tried that #ChatGPT for ya, boys! @JimNorton @ChipChipperson @jimandsamshow https://t.co/na7SvKeE1F",MarvinMyers86,2,0
2023-01-25 02:29:21+00:00,1618073509586165760,"So simple &amp; intuitive that it's one of those things that makes you say, ""Why didn't I think of that?"" #ChatGPT",b_mad_,2,0
2023-01-25 02:28:41+00:00,1618073340165652482,"For Online Mode Degree &amp; PG Admissions in India's top recognized  universities please contact us. with best prices, if anybody interested  please contact us.

#BengaluruFC #chennaisangamam #JNU #MBA #Delhi #noidametro #Kolkata #ChatGPT #Bollywood #MumbaiMetro #Chennai #Jaipur https://t.co/fv8OPX7yIQ",BestEducation_1,0,0
2023-01-25 02:27:11+00:00,1618072963756195845,"#AlNassr #AlchemyOfSouls2Ep10 #BORNPINKinBANGKOK #BBTitians #ChatGPT #ColdWave #DoomsdayClock #ElClasico #FreenBecky #GoldenGlobes2023 #HappyNewYear2023 #itfc #JamesCameron #jimikkiponnu #KanganaRanaut 
Tired of Stubborn weight! click the link below
https://t.co/aWP2OSkFmj … https://t.co/Q77EdTJOBI",sbrtpod,0,0
2023-01-25 02:27:10+00:00,1618072957980676096,"A #ChatGPT prompt you must try if you are doing content marketing: ‘can you reword this article topic to make sound (preferred tone), retaining the underlying message’. Results are marvelous! Have you tried this in any other way?",hiru_90,1,0
2023-01-25 02:26:45+00:00,1618072853714440196,微妙にぽいのが出来上がりました。#ChatGPT https://t.co/jCZSDyn1vd,caster3mm,0,0
2023-01-25 02:26:39+00:00,1618072828108247040,"ChatGPTに存在しないポケモンを軸にしたパーティ組ませてみた
#ChatGPT https://t.co/zKhuCKlVl4",6fb7ff,2,0
2023-01-25 02:26:29+00:00,1618072787490598912,"Me on #LinkedIn and #Twitter trying to catch CS info be like...

#WinnieThePooh #Information #Knowledge #24X7 #ComputerScience #ContinuousLearning #Kaizen #Education #EducationInTheAgeOfChatGPT #ChatGPT https://t.co/b2Nx123ITE",Rajdeepmadeeasy,0,0
2023-01-25 02:26:06+00:00,1618072688949604352,Palestine Israel Conflict conversation with ChatGPT. #peaceinthemiddleeast #palestine #israel #hollyland #chatGPT #IsraliPalestinianConflict #AbrahamAccords https://t.co/sXLyiisgiB,g186_,0,0
2023-01-25 02:25:30+00:00,1618072538885787649,One of the best uses for ChatGPT is just as a brainstorming partner. The AI can turn you on to tangents you wouldn’t have gone down yourself. #ChatGPT,michaeltlasley,1,0
2023-01-25 02:23:50+00:00,1618072121158295552,@Ricamconsult #ChatGPT,thigsmartins,0,0
